edad,asistencia,promedio_parcial,horas_estudio,uso_plataforma,tareas_entregadas,participacion_foro,trabaja,modalidad,internet_hogar,abandono
29,83.90445517032897,5.477298068758738,9.25161116767948,28.859967318356524,6,17,No,Presencial,Bueno,0
21,72.8211192559275,6.18922054791233,5.537941995393882,3.231696574174972,10,26,Si,Presencial,Regular,1
40,64.12894805062002,4.608976719328382,6.533612054975105,21.11092820546325,8,7,No,Online,Bueno,1
35,77.86136005244526,6.1777317649699555,9.418897447204976,26.311515557652804,4,17,No,Online,Bueno,0
28,72.9670840059813,4.02147972154741,10.117666378438683,16.29182879361311,5,5,Si,Online,Bueno,0
28,80.74623441435705,3.43878715144123,8.283075719610355,16.639078162629385,4,15,No,Presencial,Bueno,0
36,100.0,4.0366894734664545,14.159853243652854,21.76326869950687,9,8,Si,Online,Bueno,1
35,49.41020024448939,5.315913379177109,9.997919838575868,1.2270100186474693,9,11,No,Online,Malo,1
21,93.71173457576747,5.780242196071058,9.610908886677617,28.36028543876431,8,9,Si,Online,Regular,1
25,100.0,4.99256180629136,15.0977006985669,15.607141608867027,7,10,Si,Presencial,Bueno,0
39,99.7713163514312,5.481665583297695,19.882682020072153,15.198927254172728,5,28,No,Online,Regular,1
24,98.29317059254683,4.934715833534822,18.689771589738555,13.663178624779539,4,21,No,Presencial,Bueno,0
41,96.65100774176899,5.363590154286365,6.982909046605636,21.70300186363173,5,19,Si,Presencial,Bueno,0
36,99.72209187049506,3.6437869646395193,2.009098791198495,38.14541001732886,4,22,Si,Presencial,Malo,0
34,62.90107784404867,5.715865726895657,3.522448528748634,9.573014218197912,2,14,No,Online,Bueno,1
41,70.71289482516963,5.288158293105914,11.58504044444064,4.863916665176786,6,0,No,Online,Regular,1
43,71.89344888158739,5.185029339467897,3.5569157879553215,38.37386210840609,8,16,No,Online,Bueno,0
30,80.23103173391766,6.180362219952267,2.106248314389357,24.272927729445506,6,17,No,Online,Bueno,1
34,91.83636192026859,4.075969014888618,11.932056889939183,22.111303036978608,3,6,No,Presencial,Bueno,1
40,89.96469196874664,4.675608651299457,4.076537372823404,29.04646295359882,5,9,Si,Presencial,Regular,1
21,74.75664807297284,4.445005987388619,8.955393917301107,16.52521994678098,3,8,No,Online,Bueno,0
37,37.46395088365151,4.481705656814846,9.337028555902686,6.896766321116729,7,12,No,Presencial,Bueno,0
30,73.86460900630112,3.314413836903357,11.151630271544354,19.764477923293352,4,22,Si,Online,Bueno,1
43,80.50010152727502,5.177287888952582,9.418914659882372,17.333878902216757,6,15,No,Presencial,Bueno,1
38,62.34305647436589,4.269845150405799,12.46355368312798,13.355691194985756,7,8,No,Online,Bueno,1
41,57.11352291056883,5.445703106663617,2.415377609897533,37.00020767207816,6,22,No,Online,Malo,1
18,53.97688775702614,5.484634495200211,12.899157381774714,13.518092439536488,6,18,No,Presencial,Regular,0
26,97.25031290143387,5.083089125108289,7.464694747375238,22.879190185649787,7,32,Si,Online,Bueno,1
21,95.38386238323999,3.8182401911329475,10.662486952028708,23.00233894807466,7,22,No,Presencial,Regular,1
30,64.39799141273386,5.362806339959408,10.182821107085099,15.96547329159657,7,0,Si,Online,Bueno,1
23,77.96516347293294,3.9272311877170814,18.519800280740924,8.34591119195025,6,22,No,Online,Bueno,0
23,61.488068745187434,5.349195991051443,9.89480154058914,24.660620181962578,10,10,No,Presencial,Bueno,0
24,61.19818885879913,4.510407186655941,5.080223423467239,16.150871517508453,6,11,Si,Presencial,Bueno,1
30,78.36994343700626,4.4294972677925575,8.80886624811625,36.3660440890596,6,18,Si,Online,Bueno,1
41,69.94512545201336,4.652000580923789,6.177214217670495,16.875598342956476,7,16,No,Presencial,Bueno,1
36,66.83001634071559,3.220827009312558,2.4331291534674655,20.746332592631894,3,26,No,Presencial,Bueno,1
26,70.65337551997109,3.0999549023012896,0.0,16.953333377942055,4,25,No,Presencial,Regular,1
31,66.81736155890384,6.2777349144266905,9.769836165623158,29.333246104553286,8,28,No,Online,Regular,0
43,78.48212869530123,6.685552120382684,20.95824010623913,23.273504405961663,3,9,No,Presencial,Regular,0
35,77.74723184521775,6.05726586703055,4.73797928526421,13.93577449534225,8,22,No,Presencial,Regular,1
26,94.61803503838841,3.213863651907026,7.310398349674834,20.929221532267096,5,24,No,Presencial,Bueno,1
26,75.2253355150346,5.220859958473151,9.63303381107014,30.592346078619116,7,25,Si,Presencial,Malo,1
44,100.0,6.529298082941392,12.292440735540621,15.158997594501603,7,15,Si,Online,Bueno,1
35,58.99138162615582,3.931837652114674,8.784623478029925,12.62153746042793,5,20,Si,Presencial,Bueno,1
42,72.11995777104828,7.0,7.331173266073205,16.431860375319825,6,16,Si,Presencial,Regular,1
20,98.54384853739126,3.7707421544652524,0.0,31.32741617427488,9,18,No,Online,Bueno,0
29,74.77344326738962,5.21487258940221,11.327533420213582,25.352664971817333,8,17,No,Online,Bueno,1
38,82.53712927801519,5.281926366104035,5.983444407882866,24.111367147260513,5,3,No,Presencial,Bueno,0
19,58.79123446216309,3.089611247142803,15.670007521013556,19.03531485504143,8,27,Si,Presencial,Bueno,1
28,71.88938695388497,3.3537710026394203,9.167624586460715,16.91650711012438,8,19,No,Presencial,Bueno,0
24,74.32292367553774,4.581808474158667,7.072225135333262,20.12797903003021,7,19,Si,Online,Bueno,1
25,77.61599218462607,6.118344458667504,12.483619198554482,21.303402483066403,6,5,No,Presencial,Regular,1
27,90.14403408960194,6.216419731603449,9.078403508617104,27.713154687505632,6,14,Si,Online,Bueno,0
30,81.86238127887235,3.485441419917314,19.721960135559648,21.259220876058592,8,18,No,Presencial,Regular,0
29,73.47585830376724,4.754951202644808,10.109130882754071,34.518622398768365,4,17,Si,Online,Bueno,1
23,97.34010618862678,5.045336354611092,10.236851865262878,24.244681961191922,5,23,Si,Online,Bueno,0
36,60.59925678070835,3.764344760231214,11.23208065386167,29.42554866843018,7,4,Si,Presencial,Regular,1
33,89.07687521583816,4.46113911862693,9.267717122660486,26.148480544226338,8,15,No,Online,Bueno,1
27,79.01253158552078,4.1248787850953015,2.3990807180895537,25.188078147523957,8,22,No,Presencial,Bueno,1
34,50.88477479215909,3.823800372795441,9.711872634419535,17.77624018436956,10,29,No,Presencial,Regular,0
33,74.95813809166017,5.072568433685716,9.831050395795685,13.11646141375163,4,25,Si,Presencial,Bueno,1
35,70.56887848275898,5.027558637662824,10.477214645990502,14.080676200106979,5,6,Si,Presencial,Bueno,0
30,85.54126291517386,4.137983081936671,6.264517569285468,11.636274293342382,8,19,Si,Online,Malo,1
42,63.615630722546186,4.181945089885955,11.620130438341125,3.839472318598908,8,19,No,Presencial,Regular,1
42,58.134128842117875,5.54378564878968,14.495190567274651,12.878504751115369,8,23,Si,Presencial,Bueno,1
25,56.93264917791282,4.298332386382984,15.865168756476741,36.30811605751906,8,14,Si,Presencial,Regular,1
38,69.55292199065664,4.313999526087034,21.92742398927613,29.237384587379317,6,2,No,Online,Malo,1
30,66.78874256878078,3.453165713155006,5.533571871815916,12.533478056821487,9,25,Si,Presencial,Regular,1
38,92.36869506399285,5.043411707239359,11.106389379569203,20.08315144254932,9,0,Si,Presencial,Bueno,1
39,100.0,5.569479705541906,12.007168949068518,6.291095504453674,7,16,Si,Presencial,Regular,0
37,85.40752023235999,5.3416109174472926,14.965766947817272,28.806151507637118,6,13,Si,Presencial,Regular,1
24,66.88056251524533,4.513577337638202,17.73444758047186,21.623053772703646,6,17,Si,Online,Bueno,1
40,73.61601008765064,4.981632526344964,7.926352335696947,25.494050541031704,9,6,No,Presencial,Regular,1
21,62.49162475586134,3.9709282774716725,9.6286758039321,12.211696405432335,3,35,Si,Presencial,Regular,1
44,100.0,5.315951410382333,16.75888896186915,33.66574738744521,7,20,Si,Presencial,Regular,1
35,82.9501871690627,3.9995683369987054,11.753027733390246,16.537718695339226,8,7,Si,Presencial,Bueno,1
22,79.57858602069349,3.9511108091360128,7.845703270210693,11.330715187322292,6,11,Si,Presencial,Malo,1
26,65.9897710696294,3.2313226013112413,13.0523834207415,14.480222004852155,10,0,No,Presencial,Regular,1
44,80.15326427868341,6.315741978872557,11.259496562824195,33.62984561753684,7,27,No,Online,Bueno,1
29,74.07507850318834,5.833362851900861,2.201643095573167,12.297861721936997,3,0,Si,Presencial,Bueno,1
19,100.0,4.985681866777663,19.80068154756323,21.429798536704492,7,11,No,Presencial,Regular,0
35,74.53484704184434,5.781357829999566,0.38008906551507415,15.935433061969045,8,6,Si,Online,Bueno,1
31,100.0,4.604477604909434,16.450913024925917,13.686903864405584,7,10,No,Online,Bueno,1
31,70.4829656866857,3.1655562976785165,8.712007328781505,11.374475392254967,7,26,Si,Online,Bueno,1
43,85.09406271633307,5.208795236887946,17.487621041333593,16.229127784464847,4,2,Si,Presencial,Bueno,1
38,88.27592982108352,5.875614394207264,10.2591535830811,31.15715615607983,6,22,Si,Presencial,Bueno,1
29,73.74465446454103,6.3683572787466725,11.167725709151293,27.066579190296167,5,8,Si,Presencial,Bueno,1
35,95.24363548801821,5.914395794881652,10.202365761538431,26.522407484702168,2,14,Si,Online,Bueno,1
26,72.42517299992107,4.763719725045593,8.80744848910721,31.031633340952304,3,12,Si,Online,Regular,0
23,51.41010488368811,4.709732266706365,12.12048527100134,19.9931046616349,9,6,Si,Presencial,Bueno,1
26,83.85411570960768,4.0742852974274895,16.596363342160636,41.20491167676823,7,8,No,Presencial,Bueno,0
24,57.71556035056736,6.404868251834367,16.054717373030673,23.317321508333436,7,5,No,Presencial,Regular,0
37,47.437673504464804,3.9540258384049283,7.928120942624224,22.726711669697508,7,14,No,Online,Bueno,1
21,68.03454791845543,4.904924323536884,14.71410946284309,13.205955845384231,5,0,Si,Online,Regular,1
34,59.07530487970547,3.6385852893069606,15.025146423458803,7.759564960934114,6,11,Si,Presencial,Bueno,1
32,79.98734102126252,4.3856457413455825,6.745406592715733,25.90235785222101,3,19,Si,Presencial,Bueno,1
35,97.88044933283203,4.717337631735499,7.364450458127781,19.535918675925924,8,12,No,Presencial,Regular,1
28,95.7212392492758,3.407634050629367,10.705146811042992,32.84913380637086,7,4,Si,Online,Bueno,1
29,79.87786443294794,4.588421063389022,16.477050444132217,20.165416751342452,5,20,No,Presencial,Bueno,0
43,52.01257259768603,4.377194524846637,9.721242644627427,18.93673959952056,9,36,Si,Online,Bueno,1
41,58.070501003401425,6.2096033268787725,5.173698051336974,12.373986912932615,6,7,Si,Presencial,Bueno,1
32,93.45289503576375,5.1681331629152005,9.693058519193038,34.9472156428579,7,16,Si,Presencial,Bueno,0
39,95.74900130794263,1.9079355824251714,14.590813588908809,12.59297777810935,3,9,No,Presencial,Bueno,1
21,85.04841149794531,4.283864226932228,10.348653187891559,3.7383235646640003,4,10,No,Presencial,Bueno,0
44,63.877091655704945,3.550568199889877,3.431257472875129,30.466792316647773,7,0,Si,Presencial,Bueno,1
33,72.91628956780437,5.96580980545588,20.8340600459821,16.748164743586884,4,21,No,Presencial,Bueno,0
44,94.72227928119602,5.4398366207521365,4.827561839704845,26.375597339047953,7,16,No,Online,Bueno,0
41,76.60566662046507,5.791261161383663,13.80850902630906,20.54890009553239,4,15,Si,Presencial,Regular,0
44,58.5332184067037,5.695377719071791,8.50923872436264,11.805340001884762,5,19,Si,Presencial,Regular,1
25,67.12864520815558,5.393108191826879,0.0,29.301753970807365,7,5,No,Presencial,Regular,1
35,84.85778240353528,4.839760237298809,10.95352074622439,9.16304437072305,6,11,No,Presencial,Bueno,1
36,66.17576067777085,3.7740872666986425,0.0,38.56500053904004,8,14,Si,Presencial,Bueno,1
20,79.77599194438089,5.734044009241248,10.677198623766158,26.586169782505195,2,4,No,Online,Bueno,1
20,93.57189882565068,2.6329225603403814,13.150122624381723,20.121308544811473,8,16,No,Presencial,Regular,0
35,84.31062899898106,3.4320813584180736,8.878227842673319,15.606860947007544,7,20,No,Presencial,Bueno,0
29,89.50743609900981,6.342786463641922,4.872760339376311,21.226235051087308,8,25,No,Online,Bueno,0
40,75.6335319447339,4.475173292590963,14.497864030952435,19.21611787789961,10,8,No,Presencial,Regular,0
25,69.54022379836886,4.350364860269244,18.06117055827167,18.176227881198237,6,19,Si,Online,Bueno,1
22,92.69204120954213,4.78935331764608,2.3226366439370274,24.157960414766738,8,34,Si,Presencial,Regular,1
41,49.94550694738277,4.884509790791796,18.19534200912635,24.734936476703723,8,17,No,Online,Malo,1
31,76.14142883066017,2.5990767240306667,9.917222035875842,26.43684613968554,6,2,Si,Presencial,Bueno,1
21,53.98973188693973,4.0362129905066295,14.04583984819091,16.32133563215786,5,10,No,Online,Bueno,1
27,74.83560063773363,4.049470430099782,8.061212143256437,10.715058736545949,6,14,Si,Online,Bueno,1
32,69.36684179452303,3.564246782003573,6.8308395574913705,33.70999184894785,7,19,No,Presencial,Regular,1
41,43.55211664803002,4.790645947895468,9.528224204201033,21.696530647745764,5,7,No,Presencial,Regular,1
42,68.91476757035711,6.47417927832276,9.90521381149899,16.06917561453757,7,17,No,Presencial,Malo,1
19,73.17992462148104,3.8199326226352266,14.972085691140627,12.187085708589716,6,15,No,Presencial,Bueno,1
38,59.566457031345806,4.951819753171926,7.107656251290082,37.45476978250252,9,17,Si,Presencial,Bueno,1
30,64.10220624141763,4.896120112452403,0.0,36.11683102271618,7,12,No,Online,Malo,1
37,80.72951297925117,6.698540494926492,10.157616911207224,10.870882624210884,5,10,No,Online,Bueno,1
42,88.68132152271882,4.990875475104526,8.39527891823225,28.46520735997948,6,8,No,Presencial,Regular,1
23,82.06437134444268,3.1439366746976645,5.038442115387884,19.84926595324833,5,19,Si,Presencial,Regular,0
40,77.45296045213422,5.0843340578736775,12.328024567539295,25.035948248375657,7,21,No,Online,Malo,1
19,100.0,5.055683997364578,9.953927946186544,20.181170637404108,8,23,No,Online,Malo,0
42,67.46096149463267,5.741273631833977,9.42942157314915,9.787081493599581,7,23,No,Presencial,Regular,1
35,72.86109785816107,5.2931911352308525,14.680253953708982,21.950409926638002,9,14,No,Presencial,Regular,1
34,72.08335445856882,4.196768964634726,14.794777384575777,10.739267459722557,10,3,No,Presencial,Regular,1
19,97.91862776922281,2.7579919277190474,5.604800107374144,6.485526380481479,10,8,Si,Online,Bueno,1
26,82.62103191871951,3.7104077988392294,9.254276295565349,28.57333784938575,9,14,No,Presencial,Bueno,0
41,73.2542609683387,5.407907801449412,9.500988062807528,13.866502504059994,8,17,Si,Presencial,Bueno,0
33,65.45901732230408,6.068754020917801,11.746216031690027,18.886697331905857,1,23,No,Online,Bueno,1
19,89.26561659285373,4.6915426854255875,0.0,31.064359908566367,8,19,No,Presencial,Bueno,1
33,75.49436798871655,5.844227820353546,2.4710337784986827,9.434450045401858,3,15,No,Online,Regular,0
21,75.94514423963328,4.838978647800209,3.5493893676987875,19.966859502596897,9,20,No,Online,Malo,1
25,52.97490340682097,5.709145721055393,11.780581355036608,20.21636312109146,8,0,No,Presencial,Bueno,0
33,86.79482999701376,5.873849676855315,7.622132109986231,34.350060651620275,3,12,No,Presencial,Regular,1
24,82.19071895317701,4.6679877881648055,2.8837542868634554,31.562073494265384,6,18,No,Online,Regular,1
31,90.20712655606032,5.9491489394424715,1.1740987810065384,28.359748293406145,4,32,Si,Presencial,Bueno,0
25,65.72029125422085,3.04063647271457,9.96572868014074,21.015543245743007,3,21,No,Online,Regular,1
30,82.50102573592731,3.723456770962162,8.033804841441027,25.103361010010346,7,17,Si,Online,Bueno,1
40,82.60602872436942,4.6206994389093685,11.943926281304444,13.485003384203992,5,9,Si,Presencial,Bueno,1
28,96.92123841885766,4.667392899586003,11.125865609868642,15.174706463344931,5,17,No,Presencial,Bueno,0
41,65.14830437629496,4.6303873174281955,9.764520150545097,10.600347348667917,9,12,Si,Online,Malo,1
27,73.12603810451446,4.038700584873677,7.714073977687164,14.11627728630082,5,14,Si,Online,Bueno,1
30,75.89911846399315,4.855685541115134,7.225698271015226,24.02586719045187,7,6,Si,Presencial,Malo,0
44,59.22578015511027,5.063979386227456,10.562289407688121,30.567668313643566,5,19,Si,Presencial,Regular,1
25,86.22944375141589,5.102275737626706,7.342632562379059,9.86629144557806,10,13,Si,Presencial,Bueno,1
40,100.0,4.315325488421469,4.59382282252161,23.36697710288742,9,13,Si,Online,Regular,0
30,81.16231322703135,5.625042559766892,10.112535975078293,21.519627615200648,6,33,Si,Presencial,Malo,1
32,64.35510430488227,5.535481129410395,10.813272113236458,21.289864671955282,6,19,No,Presencial,Bueno,1
23,52.14444735194344,3.2087800079726643,16.55236526147501,6.0999356176880255,7,25,Si,Presencial,Bueno,1
36,86.43328167285243,4.412986765342946,1.7474460858707115,23.148703990508366,7,18,Si,Online,Bueno,0
32,100.0,4.732933266132748,13.682236551271913,17.04247532402892,10,9,No,Presencial,Bueno,0
31,82.55506823232957,5.397168483822786,10.924123905744496,22.760105411428878,2,18,Si,Online,Bueno,1
18,67.02323974459733,4.408938899051854,7.0777023168655715,14.478372123647766,6,21,Si,Online,Regular,1
32,69.77306684806551,6.5041807733105035,13.95788042875208,24.347766905557616,3,2,No,Online,Bueno,0
39,52.496630495873966,4.757356725431207,18.335725888964884,26.261807797696775,10,39,Si,Presencial,Bueno,1
22,85.46487099855838,6.179909204861432,6.468171195435003,43.18016694157361,6,9,No,Online,Bueno,1
26,76.05292594693051,7.0,3.162570763502453,23.19873669285145,3,4,Si,Presencial,Regular,1
22,87.71326641167902,3.2970598519719525,3.859899351652002,35.29083466840742,9,20,No,Online,Bueno,1
27,88.0573516837753,4.723987195925551,20.880581616834803,14.369210372015061,6,25,No,Online,Bueno,0
36,84.19767633181064,5.210806208128445,7.9842621162133565,31.97193355631649,8,20,No,Presencial,Bueno,1
22,49.44171216057327,1.9883461334576333,13.528121501876157,20.928209184514795,6,13,Si,Presencial,Bueno,1
42,54.004164889584416,3.3167454953761766,3.5821434090053543,36.88005893323247,8,22,Si,Online,Regular,1
35,73.05184938986415,5.3490226486224,10.999807912152448,9.462053987894276,5,14,No,Presencial,Bueno,1
25,67.69282616956288,3.844641373146675,9.078900814225793,13.63713075122784,3,19,Si,Presencial,Regular,1
40,75.09697665413168,7.0,17.722861221727936,21.751597679443776,9,5,No,Online,Malo,1
24,71.81922788511673,6.699787923170959,26.88980521023646,6.471813344750814,9,7,No,Presencial,Bueno,1
32,78.86576332558666,4.058615970981544,18.078367267469922,7.785008490055997,8,14,Si,Presencial,Bueno,1
40,73.93210680729318,4.511185449446958,8.996300622391761,17.795338946560243,6,19,Si,Presencial,Bueno,1
43,89.10805759085498,4.7073470515892675,9.643687099208819,22.350503204602106,6,20,No,Presencial,Regular,1
34,78.90503889492629,4.257731311174079,0.0,9.14098332059816,6,0,Si,Presencial,Regular,1
43,76.74441510173264,6.4914081328158435,21.2240038145006,31.000320693897677,7,10,No,Presencial,Bueno,1
39,83.51446719986205,4.763804131999378,15.690893032883888,16.97430959945088,9,17,Si,Online,Bueno,1
18,92.36664041208621,6.726203800561689,10.033897522035018,20.509563872719387,6,6,No,Presencial,Bueno,0
30,85.5233569183435,6.4049431443663325,5.962755204326157,13.761883668642435,6,16,No,Online,Regular,1
31,82.34462714016283,3.393426463130589,7.613031288250002,10.360537330721893,4,19,No,Presencial,Regular,1
42,90.19460490942363,5.274528031936428,14.023054539327692,23.94040631243818,5,12,Si,Presencial,Malo,0
40,73.20200159548206,4.044162959563112,5.54964628373196,23.59393379571381,6,5,No,Presencial,Bueno,1
36,98.52340703737822,4.027762025157284,7.188000913632946,23.645255753753414,7,16,No,Presencial,Bueno,1
43,67.6744504505448,3.7922134009626447,7.818457662633644,28.60607086775721,5,8,No,Presencial,Bueno,0
43,60.0645273749584,5.287514502299221,18.218170450489332,15.61441787532214,10,11,No,Presencial,Bueno,0
43,49.28020979433175,4.935185460759141,4.733481225061318,8.651807309675526,4,15,No,Presencial,Bueno,1
26,100.0,5.185073750502243,13.579631662369739,22.775424342536656,8,34,No,Presencial,Regular,1
44,67.29989976342753,6.070599817583657,9.738743237195637,13.103469015371925,6,21,No,Presencial,Regular,1
21,44.498284320245645,5.445503426231541,0.550677240843644,39.777472566339966,2,13,No,Presencial,Bueno,0
28,99.1456099758022,6.147653761209419,9.94522814474602,33.379084262010124,8,0,Si,Presencial,Regular,0
39,100.0,4.301951731265528,6.552242358795153,28.922399410612904,8,26,Si,Online,Bueno,1
18,66.70016604643992,4.11357470837,14.202404399314895,21.07119327832202,7,15,Si,Presencial,Bueno,1
22,79.68941022197471,6.433949717010048,6.48848046032291,16.683251081324315,5,31,Si,Online,Malo,1
19,68.99157717360043,7.0,12.356319105227577,14.074251757366795,10,24,No,Online,Regular,1
21,79.18507457898544,3.7624081615755625,7.223842491152129,30.042092393370083,6,29,Si,Presencial,Bueno,1
22,90.14576141874161,3.6925948247480562,10.182988648762624,25.802680670871524,10,19,No,Online,Malo,1
28,83.45247497793272,3.708820831150802,8.442175927161347,19.634167633230817,5,11,Si,Online,Regular,1
44,77.64840297180294,4.447279437204785,13.004824852338754,33.51936374236301,6,9,No,Presencial,Bueno,0
39,91.87694596075409,5.829505764499411,15.074326289927466,20.709284127206146,4,9,No,Presencial,Bueno,0
37,51.419209825031345,7.0,10.607693468935764,3.3061016847969995,6,11,Si,Presencial,Bueno,1
23,83.5669497053919,1.9985030061779474,11.077188097462274,11.043011082972745,6,14,Si,Presencial,Bueno,0
22,71.23992899268413,5.76559067455904,8.562333526930225,25.676866980757694,2,9,Si,Presencial,Bueno,1
30,66.00648279255056,3.0137382665281547,5.978913509199102,16.0051762076015,4,20,Si,Presencial,Regular,1
22,85.03015018703358,2.5318418860850347,7.4649874384727966,12.74632066220894,10,4,Si,Presencial,Bueno,1
44,65.09219448679693,5.648959010280765,8.57723528403167,22.882228202694705,5,2,Si,Presencial,Bueno,1
24,79.9225544539719,4.123255026306238,13.683819068943329,6.789318770782106,8,3,No,Presencial,Malo,0
21,100.0,2.763378622671497,5.28374953896585,4.8918699010772055,10,17,Si,Online,Bueno,1
18,89.75248432545646,2.9938602812147703,7.995350980614868,7.98070231081336,8,27,Si,Online,Bueno,0
19,87.88190397399225,3.7221137296661655,17.16889276276006,12.811998668091045,8,19,No,Online,Bueno,0
26,84.81637515117829,4.219072640594205,4.567481844920199,26.21379054626211,10,13,No,Presencial,Malo,1
37,89.14494242423928,5.224493415189236,7.2312905493341475,6.403268319944468,7,8,No,Presencial,Bueno,1
44,71.6248406178788,4.35603949572827,13.354545122798989,16.19883826260827,3,6,Si,Presencial,Regular,1
41,40.81841172737731,6.066452741859973,17.68868195086906,12.528611414491508,8,26,No,Online,Regular,1
35,100.0,4.824798136207012,8.499168844078115,14.88501767305987,6,17,Si,Online,Regular,1
36,51.15321573545751,4.363139141179798,7.633897517795312,25.028504289271744,7,12,No,Presencial,Bueno,0
29,83.98299174523913,7.0,12.031399385303947,20.501959192939328,6,15,Si,Presencial,Bueno,0
32,100.0,6.263334834216394,8.648561137347938,16.875099843516093,5,35,No,Presencial,Regular,1
32,88.15857771273319,6.247295691098235,13.383032248678028,24.321260550102664,5,21,No,Online,Bueno,1
34,94.27310977210281,2.8187765565947984,5.128259400231886,32.390842341809716,7,26,No,Presencial,Bueno,0
35,65.41114384165583,4.801140894645838,5.226849575023568,27.981470498614737,7,7,No,Online,Regular,0
28,68.02884653796055,5.462730550052647,11.972673177191616,13.844216883893415,5,16,No,Presencial,Bueno,0
20,96.20659266220909,4.274391419985514,14.947753959878542,17.60565875675085,10,19,No,Presencial,Regular,0
40,70.84234311522457,7.0,5.974106299284196,12.647680673660618,7,25,Si,Presencial,Bueno,1
38,89.64772753167043,4.7271417672968425,11.665087349113929,34.55643434761635,8,18,No,Presencial,Bueno,1
42,79.4746855068364,4.399931818561426,27.77617389214257,9.588137338654379,8,23,Si,Presencial,Bueno,1
26,61.52775483541342,6.289560923508315,13.970096687826729,16.321841972034896,8,13,No,Presencial,Regular,0
25,85.88807306853965,5.272238936271961,6.319589126277174,6.665087783309897,6,0,No,Online,Bueno,1
41,78.54156694664013,3.705651048746218,9.653407632719379,20.736837753924345,9,15,No,Online,Regular,1
28,58.27922319746621,5.4051037209890245,12.246708539874994,8.305010218670002,6,13,Si,Presencial,Regular,1
43,77.92900569704031,4.865584266440701,13.699008913815904,27.20548238460855,3,23,Si,Online,Bueno,0
28,89.27231377488373,4.864214701063704,13.630082519738874,30.35066028673816,8,22,No,Online,Regular,1
28,68.1557574724243,5.205433314791675,19.152944469007682,8.300841993228147,6,0,No,Presencial,Regular,0
23,60.223492790665794,5.912134589269963,6.9234445160026254,21.631548053073505,4,0,No,Presencial,Regular,1
25,70.3134533646901,5.671757623242588,6.84000483614622,21.39015144929618,10,19,No,Presencial,Regular,0
18,74.86627984309135,3.0316608302239376,10.352371681394231,28.439248546795795,7,18,No,Online,Bueno,1
33,64.31256171494846,6.074409218008757,3.39629574357925,0.5033812069447805,7,12,Si,Presencial,Bueno,0
30,82.39307525363365,4.866857779203249,0.0,20.617883650108002,7,24,No,Presencial,Regular,0
24,85.76762288369662,4.111387098330625,9.823836312405714,20.742776335871255,8,7,Si,Presencial,Regular,1
42,41.286037019589955,3.719637994743465,8.15074693030137,36.66286287722673,5,16,Si,Presencial,Regular,1
21,88.27636784242075,5.442069229052655,7.396696613421244,35.4274929293246,4,11,Si,Presencial,Bueno,1
39,100.0,4.4294118242298905,14.016185204714061,25.31347716780568,4,16,No,Presencial,Bueno,0
38,71.8360973503797,4.3177095716891865,10.098037036767298,8.964394913717886,10,27,Si,Presencial,Bueno,1
41,52.09061858770937,5.490053553914311,11.867715878157217,15.784526821116636,5,15,No,Presencial,Bueno,1
35,65.60206325797851,4.244159778255104,26.163120797026163,3.0459854798363786,4,20,No,Online,Bueno,1
33,78.1736980046165,5.509038832560759,5.469930287755296,14.491835912823122,7,22,No,Presencial,Bueno,1
39,84.74227324069079,4.480927891845455,10.283823745013663,15.42328665427269,6,16,Si,Presencial,Malo,1
27,94.04764200550085,5.549931060420349,10.027629469422475,31.58984689412692,4,5,Si,Online,Bueno,1
43,70.12708309889959,4.19529909093222,17.398586959851457,28.645618791043425,6,27,No,Online,Regular,1
27,83.4026220956531,4.450364872410102,13.633665351506115,38.99275646183035,5,15,Si,Presencial,Regular,1
41,83.48869139690713,3.58420101483902,17.06919163622764,10.157001526690385,5,32,No,Online,Bueno,0
22,90.75328923359922,4.354581880615435,10.737376910582604,6.265217953430406,5,20,No,Online,Bueno,0
35,73.32921904644539,2.7808878629766984,11.684530889804911,40.628207863977266,7,13,No,Presencial,Regular,1
23,75.45539787214129,5.271848072782635,5.9240863745916466,22.966112758766677,7,7,Si,Presencial,Regular,1
18,57.795079874139475,3.8950391063334,6.870972284134834,36.0492654482283,4,23,No,Presencial,Bueno,1
18,100.0,5.9421147760814454,6.68044886047443,4.912821826670514,8,17,Si,Presencial,Bueno,1
36,85.24411106215727,4.585781372640588,11.842009271002192,6.7545460777780715,7,14,Si,Presencial,Bueno,1
36,56.17726952726395,4.806846259210063,2.8562183779465915,20.894265070273736,8,9,No,Online,Bueno,0
25,64.91226412470206,4.440978840893301,5.600530048473966,32.220674109435876,8,7,Si,Presencial,Bueno,0
24,97.17226981577136,4.453478059640799,14.489406480105366,11.477493409597125,8,22,No,Presencial,Bueno,0
30,55.990498686543255,5.236370616009164,11.831085196141926,41.900651690455994,3,4,No,Online,Malo,1
22,79.3193895297321,3.6894232762842964,1.2559194796604487,36.352469935358386,3,13,No,Online,Bueno,0
25,100.0,3.919283011728367,5.79269831390956,14.726748810327148,5,28,No,Online,Regular,1
26,58.88729824969275,4.920708302104685,5.385634539697345,10.581100697879279,6,8,No,Presencial,Bueno,1
38,85.58801666853375,4.3457507977084715,13.779639459183377,31.028394296921505,6,9,Si,Presencial,Regular,1
39,100.0,4.520453324003992,3.4546075446346816,14.990498316818751,6,12,No,Presencial,Bueno,0
